Date;Mnemo;Nom_court;Cours_rfrnc
06/11/2025;SAF;SAFACAM;28500
06/11/2025;SOCAP;SOCAPALM;48500
06/11/2025;REG;LAREGIONALE;42000
06/11/2025;BANGE;BANGE;207350
06/11/2025;SCGRE;SCG-Re;21500
11/11/2025;SEMC;SEMC;49000
11/11/2025;SAF;SAFACAM;28500
11/11/2025;SOCAP;SOCAPALM;48500
11/11/2025;REG;LAREGIONALE;42000
11/11/2025;BANGE;BANGE;207350
11/11/2025;SCGRE;SCG-Re;21500
13/11/2025;SEMC;SEMC;49000
13/11/2025;SAF;SAFACAM;28500
13/11/2025;SOCAP;SOCAPALM;48500
13/11/2025;REG;LAREGIONALE;42000
13/11/2025;BANGE;BANGE;207350
13/11/2025;SCGRE;SCG-Re;21500
07/11/2025;SEMC;SEMC;49000
07/11/2025;SAF;SAFACAM;28500
07/11/2025;SOCAP;SOCAPALM;48000
07/11/2025;REG;LAREGIONALE;42000
07/11/2025;BANGE;BANGE;207350
07/11/2025;SCGRE;SCG-Re;21500
10/11/2025;SEMC;SEMC;49000
10/11/2025;SAF;SAFACAM;28500
10/11/2025;SOCAP;SOCAPALM;48000
10/11/2025;REG;LAREGIONALE;42000
10/11/2025;BANGE;BANGE;207350
10/11/2025;SCGRE;SCG-Re;21500
12/11/2025;SEMC;SEMC;49000
12/11/2025;SAF;SAFACAM;28500
12/11/2025;SOCAP;SOCAPALM;48500
12/11/2025;REG;LAREGIONALE;42000
12/11/2025;BANGE;BANGE;207350
12/11/2025;SCGRE;SCG-Re;21500
14/11/2025;SEMC;SEMC;49000
14/11/2025;SAF;SAFACAM;28500
14/11/2025;SOCAP;SOCAPALM;48500
14/11/2025;REG;LAREGIONALE;42000
14/11/2025;BANGE;BANGE;207350
14/11/2025;SCGRE;SCG-Re;21500
17/11/2025;SEMC;SEMC;49000
17/11/2025;SAF;SAFACAM;28500
17/11/2025;SOCAP;SOCAPALM;48500
17/11/2025;REG;LAREGIONALE;42000
17/11/2025;BANGE;BANGE;207350
17/11/2025;SCGRE;SCG-Re;21500
18/11/2025;SEMC;SEMC;49000
18/11/2025;SAF;SAFACAM;28500
18/11/2025;SOCAP;SOCAPALM;48500
18/11/2025;REG;LAREGIONALE;42000
18/11/2025;BANGE;BANGE;207350
18/11/2025;SCGRE;SCG-Re;21500
19/11/2025;SEMC;SEMC;49000
19/11/2025;SAF;SAFACAM;28500
19/11/2025;SOCAP;SOCAPALM;48600
19/11/2025;REG;LAREGIONALE;42000
19/11/2025;BANGE;BANGE;207350
19/11/2025;SCGRE;SCG-Re;21500
20/11/2025;SEMC;SEMC;49000
20/11/2025;SAF;SAFACAM;28500
20/11/2025;SOCAP;SOCAPALM;48500
20/11/2025;REG;LAREGIONALE;42000
20/11/2025;BANGE;BANGE;207350
20/11/2025;SCGRE;SCG-Re;21500
21/11/2025;SEMC;SEMC;49000
21/11/2025;SAF;SAFACAM;28500
21/11/2025;SOCAP;SOCAPALM;48500
21/11/2025;REG;LAREGIONALE;42000
21/11/2025;BANGE;BANGE;207350
21/11/2025;SCGRE;SCG-Re;21500
